id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1134993,Colorful Private One Bedroom Apt,39174831196,verified,Allen,Manhattan,Little Italy,40.71961,-73.9954,United States,US,TRUE,flexible,Entire home/apt,,$959 ,$192 ,2,21,12/12/2015,0.2,5,1,12,"Follow the Golden Rule of treating others (homes) as you'd like (your home) to be treated.  Jamaica Plain is a neighborhood with a lot of families, so please no parties and maintain noise levels after 11 pm and before 7 am.  Pets are okay, smoking is not.",
1135545,Huge Chelsea Loft,27743402115,verified,Thomas,Manhattan,Chelsea,40.74358,-74.00027,United States,US,FALSE,flexible,Entire home/apt,2006,$595 ,$119 ,2,35,7/27/2017,0.34,1,1,0,- has to be clean!,
1136097,Great room in great location,27437089550,unconfirmed,Tucker,Manhattan,Harlem,40.80335,-73.9575,United States,US,FALSE,moderate,Private room,2010,"$1,076 ",$215 ,14,10,6/1/2019,2.21,3,2,319,Be respectful of my roommates and my dogs.,
1136650,Exclusive Room with Private Bath in  LES,6670990373,unconfirmed,Warren,Manhattan,Chinatown,40.71445,-73.9908,United States,US,FALSE,strict,Private room,2008,$956 ,$191 ,4,171,6/23/2019,1.8,5,2,50,"SUMMER SEASON: We have 2 A/C units in apartment, please do not move them, they must remain where they are for electrical reasons and they have to be on a certain angle as well. They are heavy too. Please turn them off when you are not in the condo. It’s an older home; don’t over charge electricity; the circuit breaker will pop if too much charged electricity... (Read utilities on the “house notes”) We ask our guests to be considerate of our neighbors and keep noise levels reasonable. This is a quiet neighborhood.",
1137202,"Quiet, clean midtown apt w. elevato",56864395436,unconfirmed,Taylor,Manhattan,Midtown,40.75749,-73.96897,United States,US,TRUE,moderate,Entire home/apt,2015,$81 ,$16 ,200,92,4/30/2019,0.9,1,1,118,"No candles. Close and lock windows when you leave the house. Clean up after yourself in the bathroom and the kitchen. Mutual respect and have fun! If you want to have an event or party, let's check in about it first.",
1137754,BK Sweet Suite w/Kitchen&FullBath,95787147567,unconfirmed,Mason,Brooklyn,East Flatbush,40.64446,-73.9503,United States,US,TRUE,strict,Entire home/apt,2011,$472 ,$94 ,3,238,6/14/2019,2.3,,1,350,"Relax and enjoy. Kitchen fully equipped. Linens and towels supplied.  No smoking. No candles. And, sorry, but this is a place for one adult or a couple. Not suitable for kids.",
1138306,Great East Village Apartment Rental,68034176973,unconfirmed,Hunt,Manhattan,East Village,40.7268,-73.99079,United States,US,TRUE,moderate,Entire home/apt,2018,"$1,058 ",$212 ,50,56,5/26/2019,0.58,,1,85,"As mentioned, this is a quiet neighborhood with a mix of young people starting out and families, and we have neighbors living above us in the house and on either side of the house.  As such, loud, late night parties will not be hosted here. We would hope that this house would serve as your staging place to a great Boston experience, but that the bulk of that experience will occur while you are out exploring the area!",
1138859,BROWNSTONE SUNDRENCHED BEAUTY,49595827306,,Richardson,,Bushwick,40.688,-73.9171,United States,US,TRUE,moderate,Entire home/apt,2022,"$1,028 ",$206 ,3,111,,2.13,,1,150,"Please review the terms of this rental agreement. Enclosed is our rental contract and rules. Please read carefully. If you have any questions please don't hesitate to contact me before submitting your payment. By submitting your deposit you agree to these terms, and the fee and dates outlined in the booking email. Please make sure that you have provided us with a cell phone for the primary contact as well as the EXACT number of occupants. Our rates are based on 2 person occupancy. We charge $25 per person, per night for additional persons.  The unit is located at 256 Amory St. #1, Jamaica Plain, MA If you need directions don’t hesitate to call Christine at (PHONE NUMBER HIDDEN). Your confirmation is as follows: Check-in: after 3pm EST (No early check-in please)  Check-out: by 10 am EST (No late check-outs please) Pre-arrival info will be emailed to you before check in. By submitting my deposit, I agree to all terms and conditions of this agreement RENTAL RULES AND REGULATIONS  Arthouse",
1139411,A SpeciaL!! Private Room in NY,59031426800,,Taylor,Staten Island,Tompkinsville,40.63536,-74.08537,United States,US,TRUE,flexible,Private room,2006,$725 ,$145 ,2,193,,,,6,138,,
1139963,B NYC Staten Alternative...,13992927619,,Fowler,Staten Island,Tompkinsville,40.63627,-74.08543,United States,US,TRUE,strict,Private room,2017,$784 ,$157 ,2,147,,,,6,-1,"Rules are detailed in the House Manual, which was emailed to you. There is also a printed copy of the house manual in the condo. Summary: - no guests other than those arranged with host. - no parties. - no smoking. - please be respectful of our neighbors. - please follow the check-out list provided. Failure to follow house rules will result in forfeiture of your security deposit.",
1140516,C Private Room By The Ferry,86997411863,,Murphy,Staten Island,Tompkinsville,40.63518,-74.08546,United States,US,TRUE,flexible,Private room,2022,$593 ,$119 ,2,177,,,,6,313,#NAME?,
1141068,Smallest House In The Village,13282897809,,Rogers,Manhattan,East Village,40.72477,-73.98161,United States,US,TRUE,strict,Entire home/apt,2014,"$1,067 ",$213 ,3,185,5/24/2019,,4,2,248,,
1141620,Beautiful modern studio apartment in heart of NYC,94532787850,,Davis,Manhattan,Chelsea,40.74238,-73.99567,United States,US,FALSE,strict,Entire home/apt,2008,$794 ,$159 ,9,62,6/21/2019,,2,2,80,,
1142173,Beautiful Landmarked Duplex,87944779917,,Baker,Brooklyn,Greenpoint,40.72945,-73.95511,United States,US,TRUE,moderate,Entire home/apt,2008,$842 ,$168 ,3,124,6/16/2058,1.22,4,3,230,"No rules per say. I just ask that you respect my friendly ""building mates"" with noise levels. Oh, and no smoking or pets please!",
1142725,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,97374363906,verified,Richardson,Brooklyn,Williamsburg,40.70763,-73.95177,United States,US,FALSE,moderate,Private room,2019,"$1,164 ",$233 ,2,181,6/23/2019,1.77,1,2,145,"ANDREA’S HOUSE RULES:  ** The PINK ROOM is a room in a no-shoes house. Please [BRING] wear slippers or inside-only shoes.  ** All overnight guests must be booked through Airbnb. If you plan to have visitors during your stay, please check with us beforehand.  ** Please help us avoid any staining and damage to the furniture & linens by keeping food and beverages out of the bed. [**For MAKEUP REMOVAL please use the wipes provided and/or the dark washcloth.]  ** Enjoy our PINK ROOM, our BEVERAGE AREA in the living room, the bathroom, and please ** leave these spaces clean & tidy as you found  them **  ** As it states in the “Amenities” section on my listing, I do not provide breakfast (unless you have made a specific arrangement for meals with me). I do offer a few things to get you started. However, there are always several options for coffee in the freezer and other beverage materials in the beverage section.  ** Please hang coats and LEAVE shoes/boots in the hall  ** Please leave towels",
1143277,D Private Che@p Room 2 Explore NYC,60931330665,verified,Lloyd,Staten Island,Tompkinsville,40.63481,-74.08519,United States,US,FALSE,moderate,Private room,2010,"$1,032 ",$206 ,2,333,7/2/2019,3.19,5,6,,No loud noise.  Calm pets ok.  Friendly welcome!,
1143829,Safe cute near subway& Manhattan NY NY retro style,3323425751,unconfirmed,Perry,Queens,Astoria,40.75384,-73.91433,United States,US,TRUE,flexible,Entire home/apt,2005,$545 ,$109 ,5,441,6/24/2019,4.5,5,1,,"No smoking, no loud parties. I would consider a pet, for an extra fee.",
1144382,Large and Cozy Private Bedroom,87014850347,unconfirmed,Richardson,Brooklyn,Kensington,40.64106,-73.97426,United States,US,FALSE,flexible,Private room,2013,$786 ,$157 ,1,45,5/16/2019,0.46,4,2,,"House quiet hours are from 10 pm to 8 am.  We ask guests to simply be respectful and mindful that there are others living downstairs.  We also ask guests to remember that although you will have your own private space, this is not a hotel or even a room for rent, it is a private home that we will be sharing.  As such, we ask you to treat the apartment and its' contents as any guest would in a private home and to keep it clean and leave it as you find it.  There are no overnight guests in our home other than those on the actual reservtion. If there is a last minute situation, please check with us first.  There are no pets or smoking anywhere on the premises inside or out, or any other open flames.",
1144934,Small tidy bedroom in duplex,40815560652,unconfirmed,Brown,Brooklyn,Park Slope,40.66793,-73.98327,United States,US,FALSE,flexible,Private room,2018,$114 ,$23 ,14,9,8/29/2016,0.09,5,2,,"Quiet time (including TV sound turned low) at 9:30 PM, though guests, of course, can come and go before and after that. Just be respectful that this is also a house where we live and work. Also, no smoking and no pets - thanks.",
1145486,LL3,21787820811,verified,Foster,Bronx,Clason Point,40.81309,-73.85514,United States,US,TRUE,moderate,Private room,2005,$643 ,$129 ,2,0,,,1,7,,Respect our home and our house is your house. Checkout is 11 am at the end of your stay. You are welcome to leave your bags for the day. Please let us know when you plan to arrive. Depending on circumstances we can be very flexible.,
1146039,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,73292273095,verified,Hamilton,,Eastchester,40.88057,-73.83572,United States,US,TRUE,flexible,Entire home/apt,2016,$909 ,$182 ,2,38,6/27/2019,0.5,4,13,,"Please do not let any of the animals outside! Quiet hours are from 10 pm - 6:30 am on weekdays, 11 pm - 8:30 am on weekends. Please be considerate and clean up after yourself in the kitchen and bathroom, as they are shared. We use the shower in the shared bathroom, so we appreciate it if you would refrain from lingering there in the mornings. No smoking allowed anywhere on the premises.",
1146591,"Private, Large & Sunny Top Floor Apt  w/W&D",4292764830,verified,Reed,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,United States,US,FALSE,flexible,Entire home/apt,2007,$841 ,$168 ,399,248,6/25/2019,2.39,4,2,,"We hope you will be nice to the dogs, quiet in your comings and goings and respectful of our Eco, vegetarian ways. Please take off your shoes when you come in and clean up after yourself.",
1147143,Cottage in the Village,65603422910,verified,Lloyd,Manhattan,East Village,40.72185,-73.98246,United States,US,TRUE,moderate,Entire home/apt,2019,$73 ,$15 ,5,143,6/19/2019,1.38,1,2,,Please be respectful of my things! I have a lot of stuff that I have collected over the years. Absolutely NO smoking.  This is a really relaxing space and the neighbors are all really cool.  -Pets are allowed,
1147696,BEDROOM1 FOR RENT 10min from Manhan,20568220502,unconfirmed,Tucker,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,United States,US,TRUE,strict,Private room,2019,"$1,143 ",$229 ,3,36,8/19/2018,0.41,5,4,,Please be mindful after 23:00 in the kitchen or bathroom.,
1148248,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",84001079377,verified,,Manhattan,Inwood,40.86648,-73.9263,United States,US,FALSE,strict,Private room,2003,$373 ,$75 ,7,0,,,,2,,,
1148800,Williamsburg near soho. / loftbed,7621262871,unconfirmed,,Brooklyn,Williamsburg,40.7069,-73.95467,United States,US,TRUE,moderate,Private room,2013,$572 ,$114 ,17,14,1/7/2019,0.14,,4,,,
1149352,Prime East Village 1 Bedroom,28535518402,unconfirmed,,Manhattan,East Village,40.72807,-73.98594,United States,US,TRUE,flexible,Entire home/apt,2012,$136 ,$27 ,3,0,,,,1,,1) We live in a quiet neighborhood so no loud noise after 10:00 pm.  2) No outside guests after 10:00 pm. 3) No overnight guests not listed on the reservation.,
1149905,BROOKLYN  STUDIO APARTMENT,73297206234,unconfirmed,,Brooklyn,Crown Heights,40.6778,-73.94339,United States,US,TRUE,moderate,Private room,2007,$383 ,$77 ,3,279,6/24/2019,2.69,,1,,,
1150457,,87092192250,verified,,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,United States,US,TRUE,strict,Private room,2012,$343 ,$69 ,4,18,1/2/2019,0.22,,4,,No smoking please. Sorry but no pets. No drinking to excess. No drugs. No children or guests under 21. ,
1151009,,17537448427,verified,,Brooklyn,Crown Heights,40.6761,-73.9529,United States,US,TRUE,strict,Private room,2011,"$1,095 ",$219 ,6,50,5/26/2019,3.55,3,1,,"All outside doors including door to the backyard are to remain closed and locked at all times.   No smoking in any area including backyard and front porch. Quiet hours are from 10 pm to 8 am. 11:30 on weekend.  No parties or guests allowed in the property other than people who book the room.  No cooking. Cold foods, salads, sandwiches, microwaveable food only.  Clean after yourself.  Lost keys replacement $100 (to replace lock)",
1151562,,35556849395,verified,,Brooklyn,Crown Heights,40.67586,-73.95155,United States,US,TRUE,moderate,Private room,2007,$503 ,$101 ,2,227,6/27/2019,2.27,2,2,,"Check-in and check-out times are flexible. In general, afternoon/evening check-ins and morning/early afternoon check-outs are preferred. Guests are expected to be respectful and independent.  Guests are welcome to use the kitchen, and are asked to clean up after themselves.",
